time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,ori_w,ori_x,ori_y,ori_z,angvel_x,angvel_y,angvel_z,angacc_x,angacc_y,angacc_z,alpha,drag_x,drag_y,drag_z,lift_x,lift_y,lift_z
0.94,-2.57086,-1.28543,22.585,-6.27866,-3.13933,36.143,-4.01052,-2.00526,5.03885,0.977589,0.0941485,-0.188297,0,0.163546,-0.327092,0,0.90819,-1.81638,0,0.045498,1.36341,0.681703,-3.03037,0.820999,0.410499,0.461723,
0.95,-2.63406,-1.31703,22.9469,-6.31978,-3.15989,36.1913,-4.11289,-2.05644,4.83222,0.977185,0.0949837,-0.189967,0,0.170892,-0.341784,0,0.734558,-1.46912,0,0.0422713,1.36898,0.684489,-3.0395,0.765215,0.382608,0.430813,
0.96,-2.69768,-1.34884,23.3093,-6.362,-3.181,36.2375,-4.22141,-2.11071,4.62226,0.976764,0.0958454,-0.191691,0,0.176416,-0.352832,0,0.552413,-1.10483,0,0.0389271,1.3746,0.687301,-3.04836,0.706861,0.353431,0.398432,
0.97,-2.76173,-1.38087,23.6721,-6.40534,-3.20267,36.2816,-4.33406,-2.16703,4.41003,0.976331,0.0967246,-0.193449,0,0.180059,-0.360118,0,0.364322,-0.728644,0,0.0355079,1.38028,0.690142,-3.05697,0.646703,0.323351,0.365,
0.98,-2.82623,-1.41312,24.0354,-6.44983,-3.22491,36.3236,-4.44876,-2.22438,4.1966,0.975889,0.0976118,-0.195224,0,0.181788,-0.363577,0,0.172931,-0.345862,0,0.0320569,1.38603,0.693014,-3.0653,0.585532,0.292766,0.330947,
0.99,-2.89119,-1.44559,24.399,-6.49546,-3.24773,36.3634,-4.56344,-2.28172,3.98309,0.975444,0.0984977,-0.196995,0,0.181598,-0.363195,0,-0.0190751,0.0381502,0,0.0286172,1.39183,0.695917,-3.07337,0.524153,0.262077,0.296716,
1,-2.95661,-1.4783,24.763,-6.54222,-3.27111,36.4011,-4.67603,-2.33802,3.77062,0.975,0.099373,-0.198746,0,0.179508,-0.359015,0,-0.209009,0.418019,0,0.0252316,1.3977,0.698852,-3.08117,0.463372,0.231686,0.262748,
1.01,-3.02251,-1.51125,25.1274,-6.59007,-3.29503,36.4367,-4.78453,-2.39227,3.56029,0.974562,0.100229,-0.200457,0,0.175565,-0.351131,0,-0.394226,0.788451,0,0.021942,1.40363,0.701817,-3.0887,0.403985,0.201992,0.229485,
1.02,-3.0889,-1.54445,25.4921,-6.63894,-3.31947,36.4703,-4.88702,-2.44351,3.35319,0.974135,0.101056,-0.202112,0,0.169844,-0.339688,0,-0.572157,1.14431,0,0.0187882,1.40962,0.704812,-3.09596,0.346761,0.173381,0.197356,
1.03,-3.15579,-1.57789,25.8571,-6.68875,-3.34438,36.5018,-4.98166,-2.49083,3.15037,0.973723,0.101847,-0.203694,0,0.16244,-0.32488,0,-0.740356,1.48071,0,0.0158081,1.41567,0.707834,-3.10295,0.29244,0.14622,0.166776,
1.04,-3.22318,-1.61159,26.2224,-6.73942,-3.36971,36.5313,-5.06677,-2.53339,2.95281,0.97333,0.102594,-0.205188,0,0.153475,-0.30695,0,-0.896528,1.79306,0,0.013037,1.42176,0.710879,-3.10968,0.241711,0.120856,0.138139,
1.05,-3.29109,-1.64554,26.588,-6.79083,-3.39541,36.5589,-5.14083,-2.57042,2.76145,0.972962,0.10329,-0.206581,0,0.143089,-0.286179,0,-1.03856,2.07713,0,0.0105066,1.42789,0.713943,-3.11615,0.19521,0.097605,0.111812,
1.06,-3.35952,-1.67976,26.9539,-6.84285,-3.42143,36.5847,-5.20247,-2.60124,2.57712,0.972622,0.10393,-0.20786,0,0.131444,-0.262887,0,-1.16458,2.32915,0,0.00824536,1.43404,0.717022,-3.12237,0.153507,0.0767533,0.0881285,
1.07,-3.42847,-1.71424,27.3199,-6.89536,-3.44768,36.6087,-5.25054,-2.62527,2.40055,0.972312,0.104507,-0.209014,0,0.118714,-0.237429,0,-1.27292,2.54583,0,0.00627761,1.44022,0.720111,-3.12833,0.117098,0.058549,0.0673869,
1.08,-3.49795,-1.74898,27.6863,-6.9482,-3.4741,36.631,-5.28408,-2.64204,2.23238,0.972037,0.105018,-0.210036,0,0.105092,-0.210185,0,-1.3622,2.72441,0,0.0046234,1.4464,0.723202,-3.13405,0.0864003,0.0432002,0.0498435,
1.09,-3.56796,-1.78398,28.0528,-7.00122,-3.50061,36.6517,-5.30235,-2.65118,2.07312,0.971798,0.105459,-0.210918,0,0.0907789,-0.181558,0,-1.43134,2.86269,0,0.00329826,1.45258,0.726291,-3.13954,0.0617449,0.0308725,0.0357097,
1.1,-3.63851,-1.81925,28.4195,-7.05427,-3.52714,36.671,-5.30485,-2.65243,1.92316,0.971598,0.105828,-0.211656,0,0.0759835,-0.151967,0,-1.47953,2.95907,0,0.002313,1.45874,0.72937,-3.14479,0.043373,0.0216865,0.0251487,
1.11,-3.70958,-1.85479,28.7864,-7.10719,-3.55359,36.6888,-5.2913,-2.64565,1.78274,0.971436,0.106124,-0.212248,0,0.0609207,-0.121841,0,-1.50628,3.01257,0,0.00167359,1.46486,0.732432,-3.14983,0.0314333,0.0157167,0.018273,
1.12,-3.78118,-1.89059,29.1534,-7.1598,-3.5799,36.7053,-5.26163,-2.63082,1.65198,0.971315,0.106347,-0.212693,0,0.0458067,-0.0916133,0,-1.51141,3.02281,0,0.00138117,1.47094,0.735472,-3.15465,0.0259808,0.0129904,0.0151428,
1.13,-3.8533,-1.92665,29.5206,-7.21196,-3.60598,36.7206,-5.21604,-2.60802,1.53085,0.971232,0.106496,-0.212993,0,0.0308563,-0.0617127,0,-1.49503,2.99006,0,0.00143201,1.47696,0.73848,-3.15926,0.0269765,0.0134882,0.0157644,
1.14,-3.92593,-1.96297,29.888,-7.26351,-3.63176,36.7348,-5.15493,-2.57746,1.41919,0.971189,0.106575,-0.213151,0,0.0162804,-0.0325608,0,-1.45759,2.91519,0,0.00181765,1.4829,0.741451,-3.16368,0.034289,0.0171445,0.0200902,
1.15,-3.99907,-1.99954,30.2555,-7.3143,-3.65715,36.748,-5.0789,-2.53945,1.31671,0.971183,0.106587,-0.213173,0,0.00228212,-0.00456424,0,-1.39983,2.79965,0,0.00252505,1.48876,0.744378,-3.1679,0.0476972,0.0238486,0.0280191,
1.16,-4.07272,-2.03636,30.6231,-7.36419,-3.68209,36.7602,-4.98877,-2.49439,1.22297,0.971212,0.106533,-0.213067,0,-0.0109453,0.0218907,0,-1.32275,2.64549,0,0.00353682,1.49451,0.747253,-3.17195,0.0668942,0.0334471,0.0393976,
1.17,-4.14685,-2.07342,30.9908,-7.41304,-3.70652,36.7716,-4.88556,-2.44278,1.13743,0.971274,0.106421,-0.212841,0,-0.0232217,0.0464434,0,-1.22764,2.45528,0,0.00483151,1.50014,0.750071,-3.17582,0.0914925,0.0457462,0.0540222,
1.18,-4.22145,-2.11073,31.3586,-7.46075,-3.73037,36.7822,-4.77042,-2.38521,1.05944,0.971365,0.106254,-0.212507,0,-0.0343821,0.0687642,0,-1.11604,2.23208,0,0.00638396,1.50565,0.752825,-3.17952,0.12103,0.0605151,0.0716417,
1.19,-4.29653,-2.14826,31.7265,-7.5072,-3.7536,36.7921,-4.64471,-2.32235,0.988223,0.971483,0.106039,-0.212077,0,-0.0442792,0.0885584,0,-0.989708,1.97942,0,0.00816567,1.51102,0.75551,-3.18306,0.154978,0.0774892,0.0919616,
1.2,-4.37205,-2.18602,32.0945,-7.55229,-3.77615,36.8013,-4.50987,-2.25493,0.922937,0.971623,0.105782,-0.211564,0,-0.0527852,0.10557,0,-0.8506,1.7012,0,0.0101453,1.51624,0.758122,-3.18645,0.19275,0.096375,0.114648,
1.21,-4.44801,-2.224,32.4626,-7.59597,-3.79798,36.8099,-4.36748,-2.18374,0.862659,0.971781,0.105492,-0.210983,0,-0.0597936,0.119587,0,-0.700839,1.40168,0,0.012289,1.52131,0.760656,-3.18968,0.233708,0.116854,0.139333,
1.22,-4.52439,-2.2622,32.8308,-7.63816,-3.81908,36.818,-4.2192,-2.1096,0.80641,0.971952,0.105175,-0.21035,0,-0.0652204,0.130441,0,-0.542681,1.08536,0,0.0145611,1.52622,0.763108,-3.19277,0.277175,0.138587,0.16562,
1.23,-4.60118,-2.30059,33.1991,-7.67883,-3.83941,36.8255,-4.06674,-2.03337,0.753167,0.972133,0.104839,-0.209679,0,-0.0690052,0.13801,0,-0.378483,0.756967,0,0.0169245,1.53095,0.765476,-3.19572,0.322445,0.161223,0.19309,
1.24,-4.67836,-2.33918,33.5674,-7.71795,-3.85897,36.8325,-3.91187,-1.95593,0.701886,0.97232,0.104494,-0.208987,0,-0.0711119,0.142224,0,-0.210665,0.42133,0,0.0193414,1.53552,0.767758,-3.19852,0.368794,0.184397,0.221309,
1.25,-4.75591,-2.37796,33.9358,-7.75551,-3.87776,36.8391,-3.75634,-1.87817,0.65151,0.972506,0.104146,-0.208292,0,-0.0715286,0.143057,0,-0.0416733,0.0833466,0,0.0217736,1.5399,0.769951,-3.20119,0.415488,0.207744,0.249833,
1.26,-4.83383,-2.41691,34.3042,-7.79153,-3.89576,36.8451,-3.6019,-1.80095,0.600993,0.972689,0.103804,-0.207608,0,-0.070268,0.140536,0,0.126056,-0.252112,0,0.0241832,1.54411,0.772057,-3.20372,0.461798,0.230899,0.278219,
1.27,-4.91209,-2.45604,34.6727,-7.82603,-3.91302,36.8506,-3.45026,-1.72513,0.549314,0.972863,0.103477,-0.206953,0,-0.0673667,0.134733,0,0.290133,-0.580266,0,0.026533,1.54815,0.774074,-3.20611,0.507008,0.253504,0.306026,
1.28,-4.99068,-2.49534,35.0413,-7.85906,-3.92953,36.8555,-3.30305,-1.65153,0.49549,0.973026,0.103171,-0.206341,0,-0.0628842,0.125768,0,0.448249,-0.896498,0,0.0287873,1.55201,0.776005,-3.20836,0.550425,0.275212,0.332827,
1.29,-5.06959,-2.53479,35.4099,-7.89068,-3.94534,36.8599,-3.16183,-1.58092,0.438592,0.973172,0.102894,-0.205788,0,-0.0569021,0.113804,0,0.598211,-1.19642,0,0.0309121,1.5557,0.77785,-3.21048,0.591392,0.295696,0.358213,
1.3,-5.1488,-2.5744,35.7785,-7.92096,-3.96048,36.8637,-3.02803,-1.51402,0.377755,0.9733,0.102653,-0.205306,0,-0.0495224,0.0990448,0,0.737971,-1.47594,0,0.0328758,1.55922,0.779612,-3.21244,0.629293,0.314647,0.3818,
1.31,-5.2283,-2.61415,36.1472,-7.94999,-3.975,36.8668,-2.90296,-1.45148,0.312195,0.973404,0.102454,-0.204908,0,-0.0408659,0.0817317,0,0.865656,-1.73131,0,0.0346494,1.56259,0.781294,-3.21427,0.663566,0.331783,0.403234,
1.32,-5.30807,-2.65404,36.5159,-7.97787,-3.98893,36.8692,-2.78778,-1.39389,0.241213,0.973484,0.102303,-0.204605,0,-0.03107,0.0621399,0,0.97959,-1.95918,0,0.0362071,1.5658,0.7829,-3.21594,0.693705,0.346852,0.422196,
1.33,-5.38812,-2.69406,36.8846,-8.0047,-4.00235,36.8709,-2.6835,-1.34175,0.164205,0.973536,0.102204,-0.204408,0,-0.0202868,0.0405735,0,1.07832,-2.15664,0,0.0375263,1.56887,0.784434,-3.21745,0.719272,0.359636,0.438407,
1.34,-5.46843,-2.73421,37.2533,-8.03061,-4.01531,36.8717,-2.59092,-1.29546,0.0806712,0.973558,0.102162,-0.204323,0,-0.00868047,0.0173609,0,1.16063,-2.32126,0,0.0385882,1.5718,0.785901,-3.21881,0.739899,0.369949,0.451632,
1.35,-5.54899,-2.77449,37.622,-8.05572,-4.02786,36.8716,-2.51071,-1.25535,-0.00978493,0.973549,0.102179,-0.204358,0,0.00357506,-0.00715012,0,1.22555,-2.45111,0,0.0393782,1.57461,0.787305,-3.21999,0.755293,0.377646,0.461682,
1.36,-5.62979,-2.81489,37.9907,-8.08015,-4.04008,36.8705,-2.44329,-1.22165,-0.107448,0.973507,0.102258,-0.204517,0,0.016299,-0.0325979,0,1.27239,-2.54478,0,0.0398853,1.5773,0.788652,-3.22101,0.765241,0.38262,0.468416,
1.37,-5.71083,-2.85541,38.3594,-8.10404,-4.05202,36.8684,-2.38895,-1.19447,-0.212493,0.973432,0.102401,-0.204802,0,0.029306,-0.058612,0,1.30071,-2.60141,0,0.0401029,1.5799,0.789949,-3.22185,0.769608,0.384804,0.47174,
1.38,-5.7921,-2.89605,38.7281,-8.12752,-4.06376,36.8651,-2.34773,-1.17386,-0.324982,0.973323,0.102607,-0.205215,0,0.0424094,-0.0848189,0,1.31034,-2.62068,0,0.0400288,1.5824,0.791199,-3.22251,0.768344,0.384172,0.471615,
1.39,-5.87361,-2.9368,39.0967,-8.15071,-4.07536,36.8607,-2.31951,-1.15975,-0.444866,0.973181,0.102877,-0.205754,0,0.0554234,-0.110847,0,1.3014,-2.6028,0,0.0396646,1.58482,0.792409,-3.22297,0.761478,0.380739,0.468048,
1.4,-5.95535,-2.97767,39.4652,-8.17375,-4.08688,36.8549,-2.30397,-1.15198,-0.571992,0.973005,0.103209,-0.206418,0,0.068166,-0.136332,0,1.27426,-2.54851,0,0.0390163,1.58717,0.793586,-3.22324,0.749121,0.37456,0.461097,
1.41,-6.03731,-3.01866,39.8337,-8.19676,-4.09838,36.8479,-2.30062,-1.15031,-0.7061,0.972797,0.1036,-0.2072,0,0.0804614,-0.160923,0,1.22954,-2.45908,0,0.0380938,1.58947,0.794733,-3.22331,0.731459,0.365729,0.450867,
1.42,-6.11951,-3.05976,40.2021,-8.21985,-4.10992,36.8394,-2.30879,-1.1544,-0.846832,0.972558,0.104048,-0.208097,0,0.0921426,-0.184285,0,1.16812,-2.33624,0,0.0369107,1.59171,0.795857,-3.22317,0.708754,0.354377,0.437509,
1.43,-6.20194,-3.10097,40.5704,-8.24312,-4.12156,36.8295,-2.32767,-1.16383,-0.993739,0.97229,0.104549,-0.209099,0,0.103054,-0.206107,0,1.0911,-2.1822,0,0.0354844,1.59393,0.796963,-3.22282,0.681338,0.340669,0.421216,
1.44,-6.28461,-3.14231,40.9386,-8.26669,-4.13334,36.818,-2.35628,-1.17814,-1.14628,0.971993,0.105099,-0.210198,0,0.113052,-0.226103,0,0.999797,-1.99959,0,0.0338352,1.59611,0.798055,-3.22225,0.649607,0.324803,0.402221,
1.45,-6.36752,-3.18376,41.3066,-8.29062,-4.14531,36.805,-2.39353,-1.19677,-1.30386,0.971672,0.105692,-0.211384,0,0.122009,-0.244017,0,0.895709,-1.79142,0,0.0319866,1.59828,0.799138,-3.22146,0.614013,0.307007,0.380792,
1.46,-6.45067,-3.22533,41.6745,-8.31501,-4.1575,36.7903,-2.43824,-1.21912,-1.46578,0.971328,0.106322,-0.212645,0,0.129814,-0.259627,0,0.780505,-1.56101,0,0.0299644,1.60043,0.800215,-3.22044,0.575062,0.287531,0.357229,
1.47,-6.53407,-3.26703,42.0423,-8.3399,-4.16995,36.774,-2.4891,-1.24455,-1.6313,0.970964,0.106985,-0.213969,0,0.136374,-0.272747,0,0.655995,-1.31199,0,0.0277967,1.60258,0.80129,-3.21919,0.533298,0.266649,0.331859,
1.48,-6.61772,-3.30886,42.4098,-8.36534,-4.18267,36.756,-2.54477,-1.27238,-1.79965,0.970584,0.107672,-0.215344,0,0.141615,-0.283229,0,0.524095,-1.04819,0,0.0255133,1.60473,0.802366,-3.21771,0.489303,0.244651,0.305031,
1.49,-6.70163,-3.35082,42.7772,-8.39138,-4.19569,36.7363,-2.60384,-1.30192,-1.97,0.970191,0.108378,-0.216756,0,0.145483,-0.290965,0,0.386808,-0.773617,0,0.023145,1.60689,0.803444,-3.21599,0.443682,0.221841,0.27711,
1.5,-6.78581,-3.39291,43.1443,-8.41803,-4.20902,36.7149,-2.6649,-1.33245,-2.14151,0.969789,0.109095,-0.218191,0,0.147945,-0.295889,0,0.246185,-0.492371,0,0.0207239,1.60905,0.804526,-3.21404,0.397055,0.198528,0.248473,
1.51,-6.87027,-3.43513,43.5113,-8.4453,-4.22265,36.6918,-2.72651,-1.36325,-2.31332,0.969381,0.109818,-0.219635,0,0.148987,-0.297975,0,0.104298,-0.208596,0,0.0182818,1.61123,0.805613,-3.21185,0.350051,0.175026,0.219504,
1.52,-6.955,-3.4775,43.8779,-8.47317,-4.23658,36.6669,-2.78726,-1.39363,-2.48456,0.968972,0.110538,-0.221076,0,0.14862,-0.297239,0,-0.036794,0.0735881,0,0.0158509,1.61341,0.806705,-3.20943,0.303293,0.151646,0.190585,
1.53,-7.04002,-3.52001,44.2443,-8.50163,-4.25081,36.6404,-2.84579,-1.4229,-2.65441,0.968565,0.111249,-0.222498,0,0.146869,-0.293738,0,-0.175073,0.350147,0,0.0134624,1.6156,0.807802,-3.20677,0.25739,0.128695,0.162095,
1.54,-7.12532,-3.56266,44.6104,-8.53064,-4.26532,36.6121,-2.90079,-1.4504,-2.82204,0.968164,0.111945,-0.223891,0,0.143783,-0.287566,0,-0.308594,0.617188,0,0.0111468,1.6178,0.808902,-3.20388,0.212933,0.106467,0.134401,
1.55,-7.21092,-3.60546,44.9763,-8.56015,-4.28007,36.5823,-2.95103,-1.47551,-2.98666,0.967772,0.11262,-0.22524,0,0.139428,-0.278856,0,-0.435511,0.871022,0,0.00893286,1.62001,0.810004,-3.20075,0.17048,0.08524,0.107857,
1.56,-7.29682,-3.64841,45.3418,-8.5901,-4.29505,36.5508,-2.99536,-1.49768,-3.14754,0.967394,0.113268,-0.226536,0,0.133887,-0.267773,0,-0.554103,1.10821,0,0.00684764,1.62221,0.811107,-3.1974,0.13055,0.0652752,0.082794,
1.57,-7.38303,-3.69151,45.707,-8.62043,-4.31021,36.5178,-3.03278,-1.51639,-3.30401,0.967033,0.113883,-0.227767,0,0.127259,-0.254517,0,-0.662801,1.3256,0,0.00491596,1.62441,0.812207,-3.19383,0.0936196,0.0468098,0.0595198,
1.58,-7.46954,-3.73477,46.0718,-8.65105,-4.32553,36.4832,-3.06236,-1.53118,-3.45545,0.966692,0.114462,-0.228924,0,0.119657,-0.239313,0,-0.760203,1.52041,0,0.00316011,1.6266,0.813301,-3.19004,0.0601102,0.0300551,0.0383128,
1.59,-7.55636,-3.77818,46.4363,-8.68188,-4.34094,36.4472,-3.08334,-1.54167,-3.60132,0.966373,0.114999,-0.229998,0,0.111206,-0.222411,0,-0.845095,1.69019,0,0.00159958,1.62877,0.814386,-3.18603,0.0303884,0.0151942,0.0194191,
1.6,-7.64349,-3.82174,46.8004,-8.71283,-4.35642,36.4098,-3.09508,-1.54754,-3.74118,0.966079,0.115492,-0.230984,0,0.102041,-0.204082,0,-0.916466,1.83293,0,0.000250816,1.63092,0.815458,-3.18181,0.00475865,0.00237932,0.00304895,
1.61,-7.73092,-3.86546,47.1641,-8.74381,-4.3719,36.371,-3.09711,-1.54855,-3.87465,0.965812,0.115938,-0.231876,0,0.0923059,-0.184612,0,-0.973515,1.94703,0,0.000872949,1.63303,0.816513,-3.1774,-0.0165392,-0.00826959,-0.0106254,
1.62,-7.81867,-3.90934,47.5274,-8.7747,-4.38735,36.331,-3.08908,-1.54454,-4.00147,0.965573,0.116335,-0.232669,0,0.0821493,-0.164299,0,-1.01566,2.03133,0,0.00176185,1.63509,0.817546,-3.17278,-0.033332,-0.016666,-0.0214721,
1.63,-7.90672,-3.95336,47.8903,-8.8054,-4.4027,36.2898,-3.07081,-1.5354,-4.12146,0.965364,0.116681,-0.233362,0,0.0717238,-0.143448,0,-1.04255,2.08511,0,0.00240946,1.63711,0.818554,-3.16798,-0.0455149,-0.0227575,-0.0294008,
1.64,-7.99508,-3.99754,48.2528,-8.83583,-4.41791,36.2475,-3.04226,-1.52113,-4.23454,0.965185,0.116976,-0.233952,0,0.0611832,-0.122366,0,-1.05405,2.10811,0,0.00281284,1.63906,0.819532,-3.16299,-0.053051,-0.0265255,-0.0343639,
1.65,-8.08374,-4.04187,48.6148,-8.86586,-4.43293,36.2041,-3.00355,-1.50178,-4.34072,0.965037,0.117221,-0.234442,0,0.0506807,-0.101361,0,-1.05025,2.10051,0,0.0029725,1.64095,0.820475,-3.15783,-0.0559707,-0.0279854,-0.0363561,
1.66,-8.1727,-4.08635,48.9764,-8.89541,-4.44771,36.1597,-2.95494,-1.47747,-4.44011,0.964919,0.117416,-0.234831,0,0.0403661,-0.0807322,0,-1.03146,2.06292,0,0.00289235,1.64276,0.821379,-3.15249,-0.0543697,-0.0271848,-0.0354149,
1.67,-8.26194,-4.13097,49.3375,-8.92438,-4.46219,36.1143,-2.8968,-1.4484,-4.53291,0.964829,0.117562,-0.235124,0,0.0303843,-0.0607685,0,-0.998184,1.99637,0,0.00257961,1.64448,0.822239,-3.147,-0.0484063,-0.0242031,-0.0316187,
1.68,-8.35147,-4.17573,49.6982,-8.95268,-4.47634,36.0681,-2.82965,-1.41483,-4.61942,0.964768,0.117663,-0.235326,0,0.0208729,-0.0417458,0,-0.951137,1.90227,0,0.0020446,1.6461,0.823052,-3.14134,-0.0382979,-0.019149,-0.0250858,
1.69,-8.44127,-4.22063,50.0584,-8.98022,-4.49011,36.0211,-2.75413,-1.37706,-4.7,0.964733,0.11772,-0.235441,0,0.0119608,-0.0239216,0,-0.891208,1.78242,0,0.00130058,1.64763,0.823813,-3.13554,-0.0243166,-0.0121583,-0.015972,
1.7,-8.53134,-4.26567,50.4182,-9.00693,-4.50346,35.9734,-2.67095,-1.33547,-4.77509,0.964722,0.117739,-0.235477,0,0.00376629,-0.00753258,0,-0.819453,1.63891,0,0.000363528,1.64904,0.824519,-3.12959,-0.0067839,-0.00339195,-0.0044682,
1.71,-8.62167,-4.31083,50.7774,-9.03274,-4.51637,35.9249,-2.58094,-1.29047,-4.84521,0.964732,0.117721,-0.235443,0,-0.00360448,0.00720897,0,-0.737078,1.47416,0,0.000748172,1.65033,0.825167,-3.1235,0.0139347,0.00696733,0.00920316,
1.72,-8.71224,-4.35612,51.1362,-9.05759,-4.52879,35.8758,-2.48501,-1.2425,-4.91092,0.964762,0.117673,-0.235346,0,-0.0100586,0.0201172,0,-0.645411,1.29082,0,0.002014,1.65151,0.825753,-3.11727,0.0374357,0.0187179,0.0247914,
1.73,-8.80306,-4.40153,51.4944,-9.08143,-4.54071,35.8261,-2.3841,-1.19205,-4.97285,0.964808,0.117598,-0.235196,0,-0.0155175,0.031035,0,-0.545891,1.09178,0,0.00341161,1.65255,0.826276,-3.11092,0.0632848,0.0316424,0.0420219,
1.74,-8.8941,-4.44705,51.8522,-9.10422,-4.55211,35.7758,-2.27923,-1.13962,-5.03163,0.964866,0.117502,-0.235004,0,-0.0199179,0.0398357,0,-0.440036,0.880072,0,0.00491722,1.65346,0.826732,-3.10444,0.0910228,0.0455114,0.0605998,
1.75,-8.98536,-4.49268,52.2094,-9.12593,-4.56297,35.7249,-2.17144,-1.08572,-5.08797,0.964934,0.11739,-0.23478,0,-0.0232121,0.0464242,0,-0.329426,0.658852,0,0.00650592,1.65424,0.827121,-3.09784,0.120174,0.0600868,0.0802157,
1.76,-9.07682,-4.53841,52.5662,-9.14655,-4.57328,35.6735,-2.06178,-1.03089,-5.14254,0.965009,0.117267,-0.234535,0,-0.0253689,0.0507378,0,-0.215677,0.431354,0,0.00815205,1.65488,0.827441,-3.09111,0.150251,0.0751253,0.100549,
1.77,-9.16848,-4.58424,52.9224,-9.16607,-4.58303,35.6215,-1.95131,-0.975654,-5.19606,0.965086,0.11714,-0.23428,0,-0.026373,0.0527461,0,-0.100415,0.200831,0,0.00982957,1.65538,0.827691,-3.08427,0.180764,0.0903822,0.121274,
1.78,-9.26033,-4.63016,53.2781,-9.18448,-4.59224,35.569,-1.84106,-0.920531,-5.24922,0.965163,0.117014,-0.234027,0,-0.0262256,0.0524512,0,0.014743,-0.029486,0,0.0115124,1.65574,0.827871,-3.07732,0.21123,0.105615,0.142065,
1.79,-9.35235,-4.67617,53.6332,-9.2018,-4.6009,35.516,-1.73205,-0.866027,-5.30271,0.965236,0.116893,-0.233786,0,-0.0249434,0.0498869,0,0.128217,-0.256433,0,0.013175,1.65596,0.827982,-3.07024,0.241171,0.120586,0.162597,
1.8,-9.44453,-4.72226,53.9879,-9.21805,-4.60902,35.4624,-1.62525,-0.812627,-5.35719,0.965302,0.116784,-0.233569,0,-0.0225586,0.0451173,0,0.23848,-0.47696,0,0.0147921,1.65605,0.828023,-3.06305,0.270132,0.135066,0.182559,
1.81,-9.53686,-4.76843,54.3419,-9.23326,-4.61663,35.4083,-1.52158,-0.760789,-5.41328,0.965357,0.116692,-0.233384,0,-0.0191178,0.0382356,0,0.344085,-0.688169,0,0.01634,1.65599,0.827997,-3.05575,0.297677,0.148839,0.201649,
1.82,-9.62933,-4.81467,54.6955,-9.24748,-4.62374,35.3536,-1.42187,-0.710936,-5.47158,0.9654,0.116621,-0.233242,0,-0.014681,0.0293621,0,0.443677,-0.887354,0,0.0177958,1.65581,0.827903,-3.04833,0.323401,0.161701,0.219584,
1.83,-9.72194,-4.86097,55.0485,-9.26075,-4.63038,35.2982,-1.32691,-0.663455,-5.53261,0.965427,0.116576,-0.233152,0,-0.00932088,0.0186418,0,0.536015,-1.07203,0,0.0191386,1.65549,0.827746,-3.04079,0.346932,0.173466,0.2361,
1.84,-9.81467,-4.90734,55.4009,-9.27313,-4.63656,35.2423,-1.23738,-0.618688,-5.59687,0.965436,0.116561,-0.233122,0,-0.00312104,0.00624208,0,0.619984,-1.23997,0,0.0203492,1.65505,0.827525,-3.03313,0.367937,0.183968,0.250959,
1.85,-9.90752,-4.95376,55.7527,-9.28467,-4.64233,35.1856,-1.15386,-0.576931,-5.66476,0.965425,0.11658,-0.233159,0,0.00382505,-0.0076501,0,0.694609,-1.38922,0,0.0214106,1.65449,0.827245,-3.02535,0.386122,0.193061,0.263951,
1.86,-10.0005,-5.00024,56.104,-9.29543,-4.64772,35.1283,-1.07686,-0.538432,-5.73666,0.965392,0.116635,-0.233269,0,0.0114157,-0.0228314,0,0.759064,-1.51813,0,0.0223078,1.65381,0.826907,-3.01745,0.401242,0.200621,0.274893,
1.87,-10.0935,-5.04676,56.4547,-9.3055,-4.65275,35.0701,-1.00677,-0.503384,-5.81284,0.965335,0.116729,-0.233458,0,0.0195425,-0.0390849,0,0.812679,-1.62536,0,0.0230287,1.65303,0.826514,-3.00942,0.413097,0.206548,0.283635,
1.88,-10.1867,-5.09334,56.8048,-9.31494,-4.65747,35.0112,-0.943864,-0.471932,-5.89354,0.965253,0.116865,-0.233729,0,0.028092,-0.0561839,0,0.854948,-1.7099,0,0.0235633,1.65214,0.826071,-3.00126,0.421534,0.210767,0.290059,
1.89,-10.2799,-5.13996,57.1543,-9.32382,-4.66191,34.9514,-0.888326,-0.444163,-5.97889,0.965145,0.117043,-0.234086,0,0.0369472,-0.0738945,0,0.88553,-1.77106,0,0.0239046,1.65116,0.825578,-2.99297,0.426453,0.213227,0.294082,
1.9,-10.3732,-5.18662,57.5033,-9.33223,-4.66611,34.8907,-0.840226,-0.420113,-6.06899,0.96501,0.117265,-0.23453,0,0.0459897,-0.0919795,0,0.904249,-1.8085,0,0.024048,1.65008,0.825041,-2.98454,0.427802,0.213901,0.295652,
1.91,-10.4666,-5.23332,57.8515,-9.34022,-4.67011,34.8291,-0.799533,-0.399766,-6.16384,0.964849,0.117531,-0.235061,0,0.0551007,-0.110201,0,0.911094,-1.82219,0,0.0239918,1.64893,0.824463,-2.97597,0.425578,0.212789,0.294755,
1.92,-10.5601,-5.28006,58.1992,-9.34788,-4.67394,34.7664,-0.76611,-0.383055,-6.26338,0.96466,0.11784,-0.23568,0,0.0641628,-0.128326,0,0.906213,-1.81243,0,0.0237369,1.64769,0.823846,-2.96727,0.419828,0.209914,0.291407,
