time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,ori_w,ori_x,ori_y,ori_z,angvel_x,angvel_y,angvel_z,angacc_x,angacc_y,angacc_z,alpha,drag_x,drag_y,drag_z,lift_x,lift_y,lift_z
0.87,-0.651994,-1.08666,20.1908,-1.87125,-3.11875,36.4347,-1.27486,-2.12476,6.99421,0.993898,0.0945821,-0.0567493,1.66222e-18,0.0472059,-0.0283235,-4.44263e-16,1.3114,-0.786838,-9.62752e-16,0.0335681,0.379344,0.63224,-2.8393,0.326666,0.544443,0.164877,
0.88,-0.670834,-1.11806,20.5558,-1.88394,-3.13989,36.5033,-1.26861,-2.11434,6.85514,0.993859,0.0948812,-0.0569287,-8.55165e-19,0.06019,-0.036114,-4.51113e-16,1.29841,-0.779047,-6.85004e-16,0.0331877,0.381088,0.635146,-2.85036,0.324227,0.540378,0.163761,
0.89,-0.6898,-1.14967,20.9216,-1.8966,-3.161,36.5704,-1.26642,-2.11069,6.71446,0.993812,0.0952434,-0.0571461,-3.30478e-18,0.0728866,-0.0437319,-4.38533e-16,1.26966,-0.761796,1.25802e-15,0.0326614,0.382817,0.638028,-2.86123,0.320309,0.533848,0.161899,
0.9,-0.708893,-1.18149,21.2879,-1.90928,-3.18213,36.6361,-1.26816,-2.1136,6.57221,0.993757,0.0956665,-0.0573999,-5.73069e-18,0.0851423,-0.0510854,-4.3567e-16,1.22557,-0.735345,2.86326e-16,0.0319946,0.384534,0.640889,-2.8719,0.314949,0.524916,0.15931,
0.91,-0.728113,-1.21352,21.6549,-1.92202,-3.20336,36.7004,-1.27365,-2.12274,6.42848,0.993694,0.0961475,-0.0576885,-8.14642e-18,0.0968101,-0.0580861,-4.32807e-16,1.16678,-0.700067,2.86269e-16,0.0311946,0.386242,0.643736,-2.88238,0.308204,0.513674,0.156021,
0.92,-0.747461,-1.24577,22.0226,-1.93484,-3.22474,36.7632,-1.28266,-2.13776,6.28336,0.993623,0.0966828,-0.0580097,-1.04368e-17,0.107751,-0.0646505,-4.13292e-16,1.09408,-0.656447,1.95155e-15,0.03027,0.387944,0.646573,-2.89266,0.300147,0.500246,0.15207,
0.93,-0.766939,-1.27823,22.3908,-1.94779,-3.24632,36.8246,-1.29492,-2.1582,6.13697,0.993546,0.0972682,-0.0583609,-1.27068e-17,0.117835,-0.0707013,-4.10434e-16,1.00846,-0.605076,2.85822e-16,0.0292312,0.389643,0.649405,-2.90273,0.290869,0.484782,0.147501,
0.94,-0.786548,-1.31091,22.7596,-1.96089,-3.26816,36.8845,-1.31012,-2.18354,5.98946,0.993461,0.0978989,-0.0587393,-1.48685e-17,0.126946,-0.0761677,-3.88147e-16,0.911064,-0.546638,2.22865e-15,0.0280899,0.391341,0.652235,-2.91261,0.280475,0.467458,0.142365,
0.95,-0.80629,-1.34382,23.1291,-1.97417,-3.29029,36.9429,-1.32792,-2.21321,5.84098,0.993371,0.0985693,-0.0591416,-1.69352e-17,0.134978,-0.0809868,-3.72804e-16,0.803182,-0.481909,1.53432e-15,0.0268587,0.393041,0.655069,-2.92228,0.269085,0.448475,0.136723,
0.96,-0.826166,-1.37694,23.4991,-1.98765,-3.31276,36.9998,-1.34795,-2.24658,5.6917,0.993276,0.0992738,-0.0595643,-1.89207e-17,0.14184,-0.0851042,-3.57464e-16,0.686236,-0.411742,1.53401e-15,0.0255517,0.394745,0.657908,-2.93175,0.256831,0.428052,0.130639,
0.97,-0.84618,-1.4103,23.8696,-2.00135,-3.33559,37.0553,-1.3698,-2.28299,5.5418,0.993176,0.100006,-0.0600036,-2.06079e-17,0.147458,-0.0884747,-3.07432e-16,0.561759,-0.337055,5.00315e-15,0.0241835,0.396454,0.660757,-2.94101,0.243858,0.406429,0.124185,
0.98,-0.866333,-1.44389,24.2407,-2.01528,-3.3588,37.1092,-1.39304,-2.32174,5.39147,0.993072,0.10076,-0.0604558,-2.20038e-17,0.151772,-0.091063,-2.58798e-16,0.431375,-0.258825,4.86337e-15,0.0227695,0.39817,0.663617,-2.95006,0.230316,0.383861,0.117435,
0.99,-0.886627,-1.47771,24.6123,-2.02945,-3.38242,37.1616,-1.41726,-2.3621,5.24094,0.992966,0.101528,-0.0609168,-2.32507e-17,0.154739,-0.0928437,-2.29603e-16,0.29678,-0.178068,2.91951e-15,0.0213255,0.399895,0.666491,-2.95891,0.216367,0.360611,0.110469,
1,-0.907066,-1.51178,24.9845,-2.04387,-3.40646,37.2125,-1.442,-2.40334,5.09039,0.992858,0.102304,-0.0613825,-2.42603e-17,0.156337,-0.093802,-1.86536e-16,0.159716,-0.0958298,4.30671e-15,0.0198678,0.401628,0.669379,-2.96754,0.202173,0.336955,0.103368,
1.01,-0.927651,-1.54609,25.3571,-2.05854,-3.4309,37.2619,-1.46682,-2.4447,4.94007,0.992748,0.103081,-0.0618488,-2.48566e-17,0.156556,-0.0939337,-1.14334e-16,0.0219526,-0.0131715,7.22018e-15,0.0184125,0.40337,0.672283,-2.97597,0.187903,0.313171,0.0962154,
1.02,-0.948386,-1.58064,25.7302,-2.07345,-3.45576,37.3098,-1.49127,-2.48545,4.79017,0.992639,0.103853,-0.0623116,-2.52564e-17,0.155409,-0.0932452,-8.0311e-17,-0.114742,0.0688452,3.40234e-15,0.0169756,0.405122,0.675203,-2.98418,0.173723,0.289538,0.089095,
1.03,-0.969272,-1.61545,26.1037,-2.0886,-3.48101,37.3562,-1.51492,-2.52487,4.64092,0.99253,0.104612,-0.062767,-2.548e-17,0.152923,-0.0917535,-4.97638e-17,-0.24862,0.149172,3.05472e-15,0.0155727,0.406882,0.678137,-2.99218,0.159799,0.266331,0.0820901,
1.04,-0.990312,-1.65052,26.4777,-2.10398,-3.50663,37.4011,-1.53735,-2.56225,4.49253,0.992424,0.105352,-0.063211,-2.57714e-17,0.149143,-0.0894856,-6.0856e-17,-0.377981,0.226788,-1.10923e-15,0.0142192,0.408651,0.681085,-2.99997,0.146293,0.243821,0.0752827,
1.05,-1.01151,-1.68585,26.8522,-2.11956,-3.5326,37.4446,-1.55816,-2.59694,4.34521,0.99232,0.106067,-0.0636401,-2.60018e-17,0.144131,-0.0864785,-4.83539e-17,-0.501189,0.300714,1.25022e-15,0.0129292,0.410428,0.684046,-3.00755,0.13336,0.222267,0.0687524,
1.06,-1.03286,-1.72143,27.2271,-2.13533,-3.55888,37.4866,-1.57698,-2.6283,4.19916,0.992221,0.106751,-0.0640508,-2.6178e-17,0.137964,-0.0827783,-4.48747e-17,-0.616703,0.370022,3.47912e-16,0.0117164,0.41221,0.687017,-3.01491,0.121149,0.201915,0.0625749,
1.07,-1.05437,-1.75729,27.6023,-2.15126,-3.58544,37.5271,-1.59346,-2.65576,4.05455,0.992125,0.1074,-0.0644399,-2.63677e-17,0.130733,-0.0784398,-4.62535e-17,-0.723086,0.433852,-1.3788e-16,0.0105931,0.413997,0.689995,-3.02207,0.109796,0.182993,0.0568217,
1.08,-1.07605,-1.79341,27.978,-2.16734,-3.61223,37.5662,-1.60728,-2.6788,3.91156,0.992036,0.108008,-0.0648047,-2.6388e-17,0.122543,-0.0735256,-1.29376e-17,-0.819034,0.49142,3.33159e-15,0.00957046,0.415786,0.692977,-3.02902,0.0994257,0.165709,0.0515589,
1.09,-1.09788,-1.8298,28.354,-2.18352,-3.6392,37.6039,-1.61818,-2.69697,3.77033,0.991952,0.108571,-0.0651425,-2.651e-17,0.113509,-0.0681052,-3.23639e-17,-0.903386,0.542032,-1.94263e-15,0.0086583,0.417576,0.69596,-3.03575,0.0901505,0.150251,0.0468461,
1.1,-1.11988,-1.86647,28.7304,-2.19978,-3.6663,37.6402,-1.62593,-2.70988,3.63102,0.991875,0.109085,-0.0654512,-2.67268e-17,0.103757,-0.0622544,-5.10925e-17,-0.975142,0.585085,-1.87285e-15,0.00786492,0.419364,0.69894,-3.04228,0.0820666,0.136778,0.0427361,
1.11,-1.14204,-1.9034,29.1072,-2.21608,-3.69347,37.6752,-1.63033,-2.71722,3.49371,0.991806,0.109549,-0.0657292,-2.6964e-17,0.0934226,-0.0560535,-5.52456e-17,-1.03348,0.620085,-4.15312e-16,0.00719705,0.421147,0.701911,-3.0486,0.0752542,0.125424,0.0392735,
1.12,-1.16436,-1.94061,29.4843,-2.23239,-3.72066,37.7088,-1.63124,-2.71874,3.35851,0.991744,0.109958,-0.0659751,-2.72418e-17,0.0826452,-0.0495871,-6.11326e-17,-1.07774,0.646644,-5.88701e-16,0.00665976,0.422922,0.70487,-3.05472,0.0697762,0.116294,0.036495,
1.13,-1.18685,-1.97809,29.8617,-2.24868,-3.7478,37.741,-1.62858,-2.71429,3.22548,0.991691,0.110313,-0.066188,-2.73807e-17,0.0715704,-0.0429422,-3.75281e-17,-1.10748,0.664488,2.36045e-15,0.00625642,0.424687,0.707811,-3.06063,0.0656774,0.109462,0.0344279,
1.14,-1.2095,-2.01583,30.2394,-2.2649,-3.77484,37.772,-1.62228,-2.7038,3.09466,0.991645,0.110613,-0.0663675,-2.75027e-17,0.060346,-0.0362076,-3.68267e-17,-1.12244,0.673463,7.01395e-17,0.00598866,0.426438,0.710731,-3.06634,0.062984,0.104973,0.0330905,
1.15,-1.23231,-2.05385,30.6174,-2.28103,-3.80171,37.8016,-1.61235,-2.68726,2.96606,0.991608,0.110856,-0.0665137,-2.76213e-17,0.0491205,-0.0294723,-3.78602e-17,-1.12255,0.673529,-1.03347e-16,0.00585639,0.428173,0.713622,-3.07184,0.0617034,0.102839,0.0324913,
1.16,-1.25528,-2.09213,30.9957,-2.29701,-3.82836,37.83,-1.59885,-2.66474,2.83967,0.99158,0.111045,-0.0666268,-2.7994e-17,0.038041,-0.0228246,-8.19146e-17,-1.10795,0.664768,-4.40544e-15,0.00585776,0.429889,0.716481,-3.07715,0.0618245,0.103041,0.0326291,
1.17,-1.27841,-2.13068,31.3743,-2.31283,-3.85472,37.8572,-1.58185,-2.63642,2.71546,0.991559,0.11118,-0.0667079,-2.84564e-17,0.0272514,-0.0163509,-9.6123e-17,-1.07896,0.647376,-1.42083e-15,0.00598927,0.431582,0.719303,-3.08225,0.0633173,0.105529,0.033493,
1.18,-1.30169,-2.16949,31.7531,-2.32845,-3.88075,37.8831,-1.56151,-2.60251,2.59336,0.991546,0.111264,-0.0667581,-2.90273e-17,0.0168904,-0.0101343,-1.15533e-16,-1.0361,0.62166,-1.94097e-15,0.00624577,0.433249,0.722082,-3.08716,0.066134,0.110223,0.0350622,
1.19,-1.32513,-2.20855,32.1322,-2.34383,-3.90638,37.9078,-1.53799,-2.56332,2.47329,0.991541,0.111299,-0.0667792,-2.98015e-17,0.00708981,-0.00425388,-1.51245e-16,-0.980062,0.588037,-3.57122e-15,0.00662058,0.434888,0.724813,-3.09188,0.0702095,0.117016,0.0373068,
1.2,-1.34872,-2.24787,32.5115,-2.35894,-3.93157,37.9314,-1.51153,-2.51922,2.35514,0.991542,0.111289,-0.0667732,-3.05965e-17,-0.00202728,0.00121637,-1.54684e-16,-0.911709,0.547025,-3.4392e-16,0.00710558,0.436496,0.727493,-3.0964,0.0754627,0.125771,0.0401876,
1.21,-1.37246,-2.28743,32.891,-2.37377,-3.95628,37.9538,-1.48238,-2.47063,2.23878,0.99155,0.111237,-0.0667424,-3.15604e-17,-0.0103479,0.00620871,-1.85531e-16,-0.832057,0.499234,-3.08471e-15,0.00769134,0.43807,0.730117,-3.10072,0.0817972,0.136329,0.0436571,
1.22,-1.39634,-2.32724,33.2708,-2.38827,-3.98046,37.975,-1.45082,-2.41803,2.12407,0.991564,0.111149,-0.0666896,-3.25675e-17,-0.0177705,0.0106623,-1.93821e-16,-0.742264,0.445358,-8.28957e-16,0.00836722,0.439608,0.73268,-3.10486,0.0891032,0.148505,0.04766,
1.23,-1.42037,-2.36728,33.6507,-2.40245,-4.00408,37.9951,-1.41716,-2.36194,2.01084,0.991582,0.111029,-0.0666176,-3.35535e-17,-0.0242066,0.014524,-1.90313e-16,-0.643611,0.386167,3.50821e-16,0.00912157,0.441108,0.73518,-3.1088,0.0972589,0.162098,0.0521336,
1.24,-1.44453,-2.40755,34.0309,-2.41626,-4.02711,38.0141,-1.38176,-2.30293,1.89892,0.991604,0.110883,-0.0665296,-3.46258e-17,-0.0295815,0.0177489,-2.04846e-16,-0.537486,0.322491,-1.45336e-15,0.00994186,0.442568,0.737614,-3.11256,0.106132,0.176887,0.0570094,
1.25,-1.46883,-2.44804,34.4112,-2.42971,-4.04952,38.032,-1.34495,-2.24159,1.78812,0.99163,0.110715,-0.0664289,-3.5815e-17,-0.0338351,0.020301,-2.25622e-16,-0.42536,0.255216,-2.07757e-15,0.0108149,0.443987,0.739978,-3.11613,0.115583,0.192638,0.0622134,
1.26,-1.49325,-2.48876,34.7917,-2.44278,-4.07131,38.0488,-1.30712,-2.17854,1.67825,0.991657,0.110532,-0.0663191,-3.72245e-17,-0.0369228,0.0221537,-2.63741e-16,-0.308771,0.185263,-3.81188e-15,0.0117268,0.445362,0.742271,-3.11951,0.125463,0.209106,0.0676677,
1.27,-1.51781,-2.52968,35.1723,-2.45547,-4.09245,38.0645,-1.26864,-2.1144,1.5691,0.991687,0.110339,-0.0662036,-3.89016e-17,-0.0388157,0.0232894,-3.10178e-16,-0.189298,0.113579,-4.64378e-15,0.0126637,0.446694,0.744491,-3.1227,0.135623,0.226039,0.0732911,
1.28,-1.54249,-2.57081,35.5531,-2.46777,-4.11295,38.0791,-1.22989,-2.04981,1.46046,0.991716,0.110143,-0.0660861,-4.09328e-17,-0.0395012,0.0237007,-3.72566e-16,-0.0685446,0.0411268,-6.2388e-15,0.0136112,0.447982,0.746637,-3.12571,0.145909,0.243181,0.0790006,
1.29,-1.56728,-2.61214,35.9341,-2.47968,-4.1328,38.0926,-1.19124,-1.9854,1.35215,0.991745,0.10995,-0.0659701,-4.32672e-17,-0.0389823,0.0233894,-4.24534e-16,0.0518896,-0.0311337,-5.19672e-15,0.0145552,0.449225,0.748708,-3.12853,0.156166,0.260277,0.0847126,
1.3,-1.59219,-2.65366,36.3151,-2.49121,-4.15202,38.105,-1.15307,-1.92179,1.24395,0.991773,0.109765,-0.0658592,-4.58862e-17,-0.037278,0.0223668,-4.75103e-16,0.170425,-0.102255,-5.0569e-15,0.0154818,0.450423,0.750704,-3.13116,0.166244,0.277074,0.0903437,
1.31,-1.61722,-2.69536,36.6963,-2.50237,-4.17062,38.1164,-1.11574,-1.85957,1.13568,0.991799,0.109595,-0.0657567,-4.87763e-17,-0.0344228,0.0206537,-5.22192e-16,0.285526,-0.171316,-4.70895e-15,0.0163773,0.451576,0.752627,-3.13361,0.175995,0.293324,0.0958124,
1.32,-1.64235,-2.73725,37.0775,-2.51317,-4.18861,38.1267,-1.07959,-1.79932,1.02715,0.991822,0.109443,-0.0656661,-5.19578e-17,-0.0304656,0.0182793,-5.73436e-16,0.395722,-0.237433,-5.12434e-15,0.0172288,0.452686,0.754476,-3.13587,0.185276,0.308793,0.10104,
1.33,-1.66759,-2.77931,37.4589,-2.52362,-4.20603,38.1358,-1.04494,-1.74156,0.918178,0.991841,0.109317,-0.0655903,-5.53239e-17,-0.0254693,0.0152816,-6.0524e-16,0.499622,-0.299773,-3.18042e-15,0.0180242,0.453752,0.756253,-3.13795,0.193954,0.323256,0.105952,
1.34,-1.69292,-2.82154,37.8403,-2.53374,-4.22289,38.1439,-1.01208,-1.6868,0.808615,0.991855,0.10922,-0.0655323,-5.86993e-17,-0.01951,0.011706,-6.06506e-16,0.595939,-0.357564,-1.26673e-16,0.018752,0.454777,0.757961,-3.13984,0.201904,0.336507,0.110477,
1.35,-1.71836,-2.86393,38.2218,-2.54355,-4.23925,38.1509,-0.981282,-1.63547,0.69831,0.991864,0.109158,-0.0654945,-6.23094e-17,-0.0126749,0.00760496,-6.46631e-16,0.683502,-0.410101,-4.01243e-15,0.019402,0.455761,0.759601,-3.14155,0.209013,0.348355,0.114552,
1.36,-1.74389,-2.90648,38.6034,-2.55308,-4.25513,38.1568,-0.952779,-1.58797,0.587135,0.991868,0.109132,-0.0654795,-6.61155e-17,-0.00506223,0.00303734,-6.81196e-16,0.76127,-0.456762,-3.45651e-15,0.0199651,0.456706,0.761177,-3.14307,0.215179,0.358632,0.118119,
1.37,-1.76951,-2.94919,38.985,-2.56234,-4.27057,38.1615,-0.926771,-1.54462,0.474978,0.991866,0.109148,-0.0654891,-7.01819e-17,0.00322124,-0.00193275,-7.28244e-16,0.828348,-0.497009,-4.70482e-15,0.0204333,0.457614,0.762691,-3.1444,0.220316,0.367194,0.121128,
1.38,-1.79523,-2.99205,39.3667,-2.57138,-4.28563,38.1652,-0.903422,-1.5057,0.361747,0.991857,0.109208,-0.065525,-7.42612e-17,0.0120612,-0.00723669,-7.29486e-16,0.883991,-0.530395,-1.24213e-16,0.0208002,0.458488,0.764146,-3.14554,0.224351,0.373918,0.123537,
1.39,-1.82103,-3.03505,39.7484,-2.58021,-4.30035,38.1676,-0.882855,-1.47143,0.247371,0.991841,0.109314,-0.0655884,-7.85243e-17,0.0213374,-0.0128024,-7.62647e-16,0.927621,-0.556572,-3.31608e-15,0.0210605,0.459328,0.765547,-3.1465,0.227226,0.37871,0.125311,
1.4,-1.84692,-3.0782,40.13,-2.58886,-4.31477,38.1689,-0.865157,-1.44193,0.131797,0.991818,0.109467,-0.0656805,-8.27341e-17,0.0309256,-0.0185554,-7.51392e-16,0.958822,-0.575293,1.12548e-15,0.0212107,0.460138,0.766896,-3.14726,0.228901,0.381502,0.126427,
1.41,-1.87289,-3.12149,40.5117,-2.59736,-4.32894,38.1691,-0.850372,-1.41729,0.0149949,0.991788,0.109669,-0.0658016,-8.68388e-17,0.0406991,-0.0244195,-7.31813e-16,0.977353,-0.586412,1.95792e-15,0.0212486,0.460919,0.768199,-3.14784,0.229351,0.382252,0.126868,
1.42,-1.89895,-3.16492,40.8934,-2.60575,-4.34291,38.1681,-0.838506,-1.39751,-0.103046,0.99175,0.10992,-0.0659519,-9.09757e-17,0.0505305,-0.0303183,-7.37218e-16,0.983142,-0.589885,-5.40475e-16,0.0211734,0.461675,0.769458,-3.14822,0.228569,0.380948,0.126627,
1.43,-1.92509,-3.20848,41.2751,-2.61404,-4.35674,38.1658,-0.829526,-1.38254,-0.222314,0.991705,0.110219,-0.0661313,-9.51939e-17,0.0602934,-0.0361761,-7.53724e-16,0.976288,-0.585773,-1.65059e-15,0.0209861,0.462407,0.770679,-3.14841,0.226562,0.377603,0.125706,
1.44,-1.95131,-3.25219,41.6567,-2.62228,-4.37046,38.1624,-0.823359,-1.37227,-0.342779,0.991652,0.110565,-0.0663391,-9.9175e-17,0.069864,-0.0419184,-7.13327e-16,0.957058,-0.574235,4.03963e-15,0.0206889,0.463118,0.771864,-3.14841,0.223355,0.372259,0.124118,
1.45,-1.97762,-3.29603,42.0383,-2.63048,-4.38413,38.1578,-0.819899,-1.3665,-0.464392,0.991593,0.110958,-0.0665745,-1.02946e-16,0.0791228,-0.0474737,-6.7849e-16,0.925877,-0.555526,3.48371e-15,0.0202855,0.46381,0.773017,-3.14821,0.218989,0.364982,0.121881,
1.46,-2.004,-3.34001,42.4198,-2.63867,-4.39778,38.1519,-0.819002,-1.365,-0.587084,0.991526,0.111394,-0.0668362,-1.06412e-16,0.087956,-0.0527736,-6.25619e-16,0.883324,-0.529995,5.28713e-15,0.019781,0.464486,0.774143,-3.14782,0.213518,0.355864,0.119024,
1.47,-2.03047,-3.38412,42.8012,-2.64687,-4.41145,38.1448,-0.820493,-1.36749,-0.710769,0.991453,0.111871,-0.0671225,-1.09326e-16,0.0962572,-0.0577543,-5.26962e-16,0.830122,-0.498073,9.86574e-15,0.0191815,0.465147,0.775245,-3.14724,0.207012,0.345021,0.115583,
1.48,-2.05702,-3.42837,43.1826,-2.65511,-4.42519,38.1364,-0.824171,-1.37362,-0.835347,0.991374,0.112386,-0.0674316,-1.11935e-16,0.103928,-0.0623571,-4.72733e-16,0.767123,-0.460274,5.42288e-15,0.0184945,0.465795,0.776325,-3.14646,0.199553,0.332588,0.111601,
1.49,-2.08366,-3.47276,43.5639,-2.66341,-4.43902,38.1268,-0.829805,-1.38301,-0.960701,0.991289,0.112936,-0.0677613,-1.14272e-16,0.110881,-0.0665289,-4.25454e-16,0.695297,-0.417178,4.7279e-15,0.0177286,0.466433,0.777388,-3.14549,0.191233,0.318721,0.107127,
1.5,-2.11038,-3.51729,43.945,-2.67178,-4.45297,38.116,-0.837145,-1.39524,-1.0867,0.991199,0.113516,-0.0681094,-1.1617e-16,0.117039,-0.0702232,-3.50429e-16,0.615717,-0.36943,7.50251e-15,0.0168931,0.467061,0.778435,-3.14432,0.182156,0.303594,0.102218,
1.51,-2.13718,-3.56196,44.3261,-2.68024,-4.46707,38.1038,-0.845921,-1.40987,-1.21321,0.991104,0.114122,-0.0684731,-1.17688e-16,0.122334,-0.0734004,-2.83051e-16,0.529544,-0.317727,6.73774e-15,0.0159982,0.467682,0.77947,-3.14295,0.172435,0.287391,0.0969334,
1.52,-2.16407,-3.60678,44.707,-2.6888,-4.48133,38.0904,-0.855851,-1.42642,-1.34009,0.991006,0.11475,-0.0688499,-1.18589e-16,0.126714,-0.0760285,-1.75442e-16,0.438008,-0.262805,1.07609e-14,0.0150546,0.468296,0.780493,-3.14139,0.162187,0.270312,0.091338,
1.53,-2.19104,-3.65173,45.0877,-2.69747,-4.49578,38.0758,-0.86664,-1.4444,-1.46716,0.990904,0.115395,-0.0692368,-1.19117e-16,0.130138,-0.0780828,-1.06018e-16,0.342391,-0.205435,6.9424e-15,0.0140738,0.468904,0.781507,-3.13963,0.151538,0.252564,0.0854995,
1.54,-2.2181,-3.69684,45.4683,-2.70625,-4.51041,38.0598,-0.877989,-1.46331,-1.59429,0.990799,0.116051,-0.0696309,-1.19138e-16,0.132578,-0.0795469,-1.78727e-17,0.24401,-0.146406,8.81452e-15,0.0130672,0.469507,0.782512,-3.13768,0.140615,0.234359,0.0794881,
1.55,-2.24525,-3.74209,45.8488,-2.71514,-4.52524,38.0426,-0.889596,-1.48266,-1.72129,0.990693,0.116715,-0.0700292,-1.1888e-16,0.13402,-0.0804121,3.00093e-17,0.144196,-0.0865178,4.78819e-15,0.0120467,0.470106,0.783509,-3.13554,0.129548,0.215913,0.0733753,
1.56,-2.2725,-3.78749,46.229,-2.72415,-4.54026,38.0241,-0.901162,-1.50194,-1.84802,0.990586,0.117381,-0.0704288,-1.18169e-16,0.134463,-0.0806777,1.09801e-16,0.0442818,-0.0265691,7.97913e-15,0.0110242,0.4707,0.7845,-3.13319,0.118465,0.197441,0.067233,
1.57,-2.29983,-3.83305,46.609,-2.73328,-4.55546,38.0044,-0.912394,-1.52066,-1.9743,0.990479,0.118045,-0.0708268,-1.17166e-16,0.133919,-0.0803512,1.58351e-16,-0.0544241,0.0326544,4.85503e-15,0.0100112,0.471289,0.785482,-3.13066,0.107494,0.179157,0.0611326,
1.58,-2.32725,-3.87876,46.9889,-2.74251,-4.57085,37.9834,-0.923009,-1.53835,-2.09999,0.990373,0.1187,-0.0712202,-1.15627e-16,0.132412,-0.0794473,2.50606e-16,-0.150648,0.0903891,9.22556e-15,0.00901922,0.471874,0.786457,-3.12793,0.0967593,0.161266,0.055144,
1.59,-2.35477,-3.92462,47.3685,-2.75183,-4.58639,37.9611,-0.932738,-1.55456,-2.22492,0.990267,0.119344,-0.0716064,-1.13987e-16,0.12998,-0.0779883,2.69985e-16,-0.243172,0.145903,1.93788e-15,0.00805914,0.472454,0.787423,-3.12501,0.0863797,0.143966,0.0493351,
1.6,-2.38238,-3.97064,47.7479,-2.76125,-4.60208,37.9376,-0.941328,-1.56888,-2.34895,0.990164,0.119971,-0.0719827,-1.12151e-16,0.126672,-0.0760032,3.03238e-16,-0.330846,0.198508,3.32527e-15,0.00714136,0.473027,0.788379,-3.1219,0.0764673,0.127445,0.0437703,
1.61,-2.41009,-4.01682,48.127,-2.77073,-4.61789,37.9129,-0.948547,-1.58091,-2.47195,0.990064,0.120578,-0.0723467,-1.10288e-16,0.122546,-0.0735276,3.08728e-16,-0.412604,0.247562,5.49047e-16,0.00627558,0.473594,0.789323,-3.1186,0.0671263,0.111877,0.0385102,
1.62,-2.43789,-4.06316,48.5059,-2.78028,-4.63379,37.887,-0.954186,-1.59031,-2.59379,0.989967,0.12116,-0.0726962,-1.08621e-16,0.117671,-0.0706027,2.74319e-16,-0.487475,0.292485,-3.44093e-15,0.00547069,0.474152,0.790253,-3.11511,0.0584517,0.0974196,0.0336107,
1.63,-2.46579,-4.10966,48.8845,-2.78986,-4.64976,37.8598,-0.95806,-1.59677,-2.71436,0.989875,0.121715,-0.0730291,-1.06872e-16,0.112125,-0.0672751,2.85713e-16,-0.554597,0.332758,1.13943e-15,0.00473465,0.4747,0.791167,-3.11144,0.0505281,0.0842135,0.0291224,
1.64,-2.49379,-4.15631,49.2628,-2.79946,-4.66576,37.8315,-0.960011,-1.60002,-2.83357,0.989787,0.12224,-0.0733439,-1.05056e-16,0.105993,-0.0635958,2.99881e-16,-0.613223,0.367934,1.41676e-15,0.00407445,0.475238,0.792063,-3.10758,0.0434286,0.0723811,0.0250901,
1.65,-2.52188,-4.20313,49.6408,-2.80906,-4.68176,37.802,-0.959909,-1.59985,-2.95133,0.989704,0.122732,-0.0736389,-1.03152e-16,0.0993657,-0.0596194,3.13872e-16,-0.662734,0.39764,1.39913e-15,0.00349598,0.475762,0.792937,-3.10353,0.0372145,0.0620242,0.0215517,
1.66,-2.55006,-4.25011,50.0185,-2.81863,-4.69772,37.7713,-0.957654,-1.59609,-3.06758,0.989627,0.123188,-0.0739131,-1.01051e-16,0.0923393,-0.0554036,3.47637e-16,-0.702636,0.421582,3.37643e-15,0.00300402,0.476273,0.793788,-3.09931,0.0319342,0.0532236,0.0185388,
1.67,-2.57835,-4.29724,50.3959,-2.82816,-4.71361,37.7395,-0.953177,-1.58863,-3.18227,0.989556,0.123609,-0.0741655,-9.88491e-17,0.0850136,-0.0510081,3.65955e-16,-0.732574,0.439544,1.83185e-15,0.00260217,0.476767,0.794612,-3.09491,0.027623,0.0460384,0.0160756,
1.68,-2.60672,-4.34454,50.773,-2.83763,-4.72938,37.7065,-0.946438,-1.5774,-3.29536,0.98949,0.123993,-0.0743955,-9.64706e-17,0.0774903,-0.0464942,3.93985e-16,-0.752326,0.451396,2.80293e-15,0.00229282,0.477243,0.795406,-3.09033,0.0243032,0.0405054,0.0141787,
1.69,-2.63519,-4.39199,51.1497,-2.847,-4.745,37.6725,-0.937427,-1.56238,-3.40683,0.989431,0.124338,-0.0746029,-9.40481e-17,0.0698722,-0.0419233,4.0362e-16,-0.761809,0.457085,9.63565e-16,0.00207718,0.4777,0.796166,-3.08557,0.0219836,0.0366393,0.0128574,
1.7,-2.66376,-4.43959,51.5261,-2.85626,-4.76044,37.6373,-0.926164,-1.54361,-3.51671,0.989379,0.124646,-0.0747877,-9.14731e-17,0.0622615,-0.0373569,4.27826e-16,-0.761072,0.456643,2.42054e-15,0.00195521,0.478134,0.796891,-3.08064,0.0206597,0.0344328,0.0121135,
1.71,-2.69241,-4.48735,51.9021,-2.86539,-4.77565,37.6011,-0.912696,-1.52116,-3.62499,0.989332,0.124917,-0.0749502,-8.89761e-17,0.0547585,-0.0328551,4.14209e-16,-0.750297,0.450178,-1.36164e-15,0.00192572,0.478545,0.797576,-3.07554,0.0203144,0.0338574,0.0119411,
1.72,-2.72115,-4.53525,52.2777,-2.87436,-4.7906,37.5637,-0.897101,-1.49517,-3.73172,0.989292,0.125152,-0.0750911,-8.64655e-17,0.0474606,-0.0284764,4.16555e-16,-0.729793,0.437876,2.34577e-16,0.00198637,0.478931,0.798218,-3.07027,0.0209182,0.0348637,0.012327,
